Player ID,First Name,Last Name,Team ID,Team,Roster URL,Missing Position,Missing Height,Missing Class
14483,Women's Basketball,TMTeam,401,Cal State Stanislaus,https://warriorathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
9215,Aminata,Diallo,404,Cameron,https://cameronaggies.com/sports/womens-basketball/stats/2025-26,X,X,X
9709,Kaira,Dixon-Booker,406,Catawba,https://catawbaathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
17380,Jasmyn,Jenkins,406,Catawba,https://catawbaathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
8900,Calyanna,Cage,410,Central State (OH),https://maraudersports.com/sports/womens-basketball/stats/2025-26,X,X,X
8902,Nicole,Forbes,410,Central State (OH),https://maraudersports.com/sports/womens-basketball/stats/2025-26,X,X,X
10054,Megan,Counts,412,Chadron State,https://chadroneagles.com/sports/womens-basketball/stats/2025-26,X,X,X
15441,Laia,Santanach Fita,414,Charleston (WV),https://ucgoldeneagles.com/sports/womens-basketball/stats/2025-26,X,X,X
18020,Bryce,Harvey,415,Chestnut Hill,https://griffinathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
15100,Annie,Jackson,415,Chestnut Hill,https://griffinathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
13724,Deonna,Mayfield,416,Chico State,https://chicowildcats.com/sports/womens-basketball/stats/2025-26,X,X,X
13148,Aniyah,Rainey,417,Chowan,https://gocuhawks.com/sports/womens-basketball/stats/2025-26,X,X,X
13149,Nyeshia,Savage,417,Chowan,https://gocuhawks.com/sports/womens-basketball/stats/2025-26,X,X,X
10463,Hanne,Alvarez Verdaguer,418,Christian Brothers,https://cbubucs.com/sports/womens-basketball/stats/2025-26,X,X,X
10468,MARIA,BRAGA,418,Christian Brothers,https://cbubucs.com/sports/womens-basketball/stats/2025-26,X,,
10465,Mya,Bourget,418,Christian Brothers,https://cbubucs.com/sports/womens-basketball/stats/2025-26,X,,
10471,Anastasija,Cernova,418,Christian Brothers,https://cbubucs.com/sports/womens-basketball/stats/2025-26,X,,
10466,Alice,Conrad,418,Christian Brothers,https://cbubucs.com/sports/womens-basketball/stats/2025-26,X,,
10467,Mariah,Curley,418,Christian Brothers,https://cbubucs.com/sports/womens-basketball/stats/2025-26,X,,
10464,Teuila,Faalogo,418,Christian Brothers,https://cbubucs.com/sports/womens-basketball/stats/2025-26,X,,
11841,Taylor,Farrar,418,Christian Brothers,https://cbubucs.com/sports/womens-basketball/stats/2025-26,X,,
11886,Donee',Frazier,418,Christian Brothers,https://cbubucs.com/sports/womens-basketball/stats/2025-26,X,X,X
10472,Darling,Harris,418,Christian Brothers,https://cbubucs.com/sports/womens-basketball/stats/2025-26,X,,
10470,Amani,Lipscomb,418,Christian Brothers,https://cbubucs.com/sports/womens-basketball/stats/2025-26,X,,
10469,Emily,Sawyer,418,Christian Brothers,https://cbubucs.com/sports/womens-basketball/stats/2025-26,X,,
11858,Antonia,Whorley,418,Christian Brothers,https://cbubucs.com/sports/womens-basketball/stats/2025-26,X,X,X
11092,Nevaeh,Washington,419,Claflin,https://athletics.claflin.edu/sports/womens-basketball/stats/2025-26,X,X,X
14902,Tasia,Agee,422,Clayton State,https://claytonstatesports.com/sports/wbball/stats/2025-26,X,X,X
15460,Tasia,Agee,422,Clayton State,https://claytonstatesports.com/sports/wbball/stats/2025-26,X,X,X
15281,Amanda,Eziukwu,422,Clayton State,https://claytonstatesports.com/sports/wbball/stats/2025-26,X,X,X
15458,Amanda,Eziukwu,422,Clayton State,https://claytonstatesports.com/sports/wbball/stats/2025-26,X,X,X
16313,Quamiya,Ward,422,Clayton State,https://claytonstatesports.com/sports/wbball/stats/2025-26,X,X,X
13999,Quamiya,Ward,422,Clayton State,https://claytonstatesports.com/sports/wbball/stats/2025-26,X,X,X
9727,McKaylee,Allen,423,Coker,https://www.cokercobras.com/sports/wbkb/2025-26/teams/coker?jsRendering=true,X,X,X
18076,Yannah,Seaberry,423,Coker,https://www.cokercobras.com/sports/wbkb/2025-26/teams/coker?jsRendering=true,X,X,X
9725,Cayanna,Stanley,423,Coker,https://www.cokercobras.com/sports/wbkb/2025-26/teams/coker?jsRendering=true,X,X,X
13202,Shawntenna,Tillman,423,Coker,https://www.cokercobras.com/sports/wbkb/2025-26/teams/coker?jsRendering=true,X,X,X
14860,Sheridan,Liggett,425,Colorado Mesa,https://cmumavericks.com/sports/womens-basketball/stats/2025-26,X,X,X
8596,Olivia,Reed,425,Colorado Mesa,https://cmumavericks.com/sports/womens-basketball/stats/2025-26,X,X,X
9778,Haelim,Adle,428,Columbus State,https://csucougars.com/sports/womens-basketball/stats/2025-26,X,X,X
15322,Kalecia,Holiday,428,Columbus State,https://csucougars.com/sports/womens-basketball/stats/2025-26,X,X,X
15472,Laura,Mitchell-Walth,428,Columbus State,https://csucougars.com/sports/womens-basketball/stats/2025-26,X,X,X
15323,L.,Mitchell-Walthall,428,Columbus State,https://csucougars.com/sports/womens-basketball/stats/2025-26,X,X,X
14702,Kaylee,Marvin,434,Daemen,https://daemenwildcats.com/sports/womens-basketball/stats/2025-26,X,X,X
12165,Amaya,Henderson,435,Davenport,https://dupanthers.com/sports/womens-basketball/stats/2025-26,X,X,X
12938,Alexa,Kolnitys,435,Davenport,https://dupanthers.com/sports/womens-basketball/stats/2025-26,X,X,X
