Player ID,First Name,Last Name,Team,Season,Roster URL,Position,Height,Class
14785,Shykiera,Brown,UNRESOLVED (-1),2025-26,,,,
14786,Kierra,Diggs,UNRESOLVED (-1),2025-26,,,,
14787,Kaelin,Davis,UNRESOLVED (-1),2025-26,,,,
14788,Zaniyah,Snow,UNRESOLVED (-1),2025-26,,,,
14789,Nia,Marshall,UNRESOLVED (-1),2025-26,,,,
14790,Caitlin,Bowling,UNRESOLVED (-1),2025-26,,,,
14791,Bryah,Henry,UNRESOLVED (-1),2025-26,,,,
14792,Kimmya,Epps,UNRESOLVED (-1),2025-26,,,,
14793,Syriah,Hogan,UNRESOLVED (-1),2025-26,,,,
14794,Albertine,Cyuzuzo,UNRESOLVED (-1),2025-26,,,,
14795,Tierra,Griffin,UNRESOLVED (-1),2025-26,,,,
14796,Avis,Williams,UNRESOLVED (-1),2025-26,,,,
14797,Ameerah,Evans,UNRESOLVED (-1),2025-26,,,,
14800,Cali,Levine,UNRESOLVED (-1),2025-26,,,,
14835,Addie,McCormick,St Edward's,2025-26,https://gohilltoppers.com/sports/womens-basketball/stats/2025-26,,"5' 5""",JR
14837,Dame,Van Gils,Western State,2025-26,https://gomountaineers.com/sports/womens-basketball/stats/2025-26,,,
14838,Jayden,Jenkins,UNRESOLVED (-1),2025-26,,,,
14839,Romina,Lopez,UNRESOLVED (-1),2025-26,,,,
14840,GG,Romero,UNRESOLVED (-1),2025-26,,,,
14841,Paulina,Lopez,UNRESOLVED (-1),2025-26,,,,
14842,Zoe,Brown,UNRESOLVED (-1),2025-26,,,,
14843,Rhianna,Padilla,UNRESOLVED (-1),2025-26,,,,
14844,Mariana,Arambula,UNRESOLVED (-1),2025-26,,,,
14845,Lorianne,Bueno,UNRESOLVED (-1),2025-26,,,,
14846,Sophia,Moron,UNRESOLVED (-1),2025-26,,,,
14847,Tatiana,Ayala,UNRESOLVED (-1),2025-26,,,,
14848,Juliana,Kirker,UNRESOLVED (-1),2025-26,,,,
14849,Emma,Koker,UNRESOLVED (-1),2025-26,,,,
14850,Gabrielle,Haskie,UNRESOLVED (-1),2025-26,,,,
14851,Makayla,Powell,UNRESOLVED (-1),2025-26,,,,
14852,Nya,Misi Havatone,UNRESOLVED (-1),2025-26,,,,
14853,Unique,Begishe,UNRESOLVED (-1),2025-26,,,,
14854,Chloe,Warren,UNRESOLVED (-1),2025-26,,,,
14855,Takara,Rocha,UNRESOLVED (-1),2025-26,,,,
14856,Aerianz,Brown,UNRESOLVED (-1),2025-26,,,,
14860,Sheridan,Liggett,Colorado Mesa,2025-26,https://cmumavericks.com/sports/womens-basketball/stats/2025-26,,,
14861,Sabrina,Lopez,Saint Martin's,2025-26,https://smusaints.com/sports/womens-basketball/stats/2025-26,,,
14879,Abby,Seitz,UNRESOLVED (-1),2025-26,,,,
14880,Ariana,Brown,UNRESOLVED (-1),2025-26,,,,
14897,Leah,Jessup,UNRESOLVED (-1),2025-26,,,,
14898,Kennedy,Johnson-Corley,Lander,2025-26,https://landerbearcats.com/sports/wbball/stats/2025-26,,,
14906,Kayla,Sylvain,UNRESOLVED (-1),2025-26,,,,
14942,Emilia,Sierra Lacosta,Wheeling,2025-26,https://wucardinals.com/sports/womens-basketball/stats/2025-26,,"5' 10""",SO
14945,Ashley,Shroades,Wheeling,2025-26,https://wucardinals.com/sports/womens-basketball/stats/2025-26,,"5' 4""",SO
14949,Ana-Isabel,Andersson Rodriguez,West Liberty,2025-26,https://hilltoppersports.com/sports/womens-basketball/stats/2025-26,,,
14955,Ida,Bengstsson,Salem (WV),2025-26,https://salemtigers.com/sports/womens-basketball/stats/2025-26,,,
14991,Hattie,Fox,UNRESOLVED (-1),2025-26,,,,
14992,Jordyn,Peed,UNRESOLVED (-1),2025-26,,,,
14993,Elle,Covey,UNRESOLVED (-1),2025-26,,,,
14994,Lily,Peper,UNRESOLVED (-1),2025-26,,,,
14995,Kristen,Oberle,UNRESOLVED (-1),2025-26,,,,
14996,Kate,Flicek,UNRESOLVED (-1),2025-26,,,,
14997,Olivia,Gannon,UNRESOLVED (-1),2025-26,,,,
14998,Julia,Harmon,UNRESOLVED (-1),2025-26,,,,
14999,Ada,Skafte,UNRESOLVED (-1),2025-26,,,,
15000,Liz,Kyles,UNRESOLVED (-1),2025-26,,,,
15001,Ajiem,Agwa,UNRESOLVED (-1),2025-26,,,,
15002,Mya,Nunez Williams,UNRESOLVED (-1),2025-26,,,,
15017,Camryn,Koester,UNRESOLVED (-1),2025-26,,,,
15020,Yvanna,Villarreal,Western New Mexico,2025-26,https://wnmumustangs.com/sports/womens-basketball/stats/2025-26,,,
15021,Cadence,Turnbow,Western New Mexico,2025-26,https://wnmumustangs.com/sports/womens-basketball/stats/2025-26,,,
15023,Jaci,Powers,UNRESOLVED (-1),2025-26,,,,
15024,Ariana,Berryhill,UNRESOLVED (-1),2025-26,,,,
15028,Trintiy,Fortune-Medine,Wilmington (DE),2025-26,https://wildcats.athletics.wilmu.edu/sports/wbkb/2025-26/teams/wilmingtondel,,,
15032,Leah,Palmer,Lewis,2025-26,https://lewisflyers.com/sports/womens-basketball/stats/2025-26,,,
15040,Fatim,Sarr Ndow,Point Park,2025-26,https://pointparksports.com/sports/womens-basketball/stats/2025-26,,,
15042,Mya,Babbitt,Kent State,2025-26,,,,
15043,Rylee,Kalocay,Kent State,2025-26,,,,
15044,Riley,Rismiller,Kent State,2025-26,,,,
15045,Tatiana,Thomas,Kent State,2025-26,,,,
15046,Dionna,Gray,Kent State,2025-26,,,,
15047,Emory,Klatt,Kent State,2025-26,,,,
15048,Meghan,Murray,Kent State,2025-26,,,,
15049,Anna,Campanelli,Kent State,2025-26,,,,
15050,Journey,Hildebrand,Kent State,2025-26,,,,
15051,Bianca,Juzzo,Kent State,2025-26,,,,
15052,Caitlyn,Holmes,Kent State,2025-26,,,,
15088,Anyce,Jefferson,San Francisco State,2025-26,https://sfstategators.com/sports/womens-basketball/stats/2025-26,,,
15089,Victoria,Fowler,UNRESOLVED (-1),2025-26,,,,
15090,Krystal,Pineda,UNRESOLVED (-1),2025-26,,,,
15091,Stephanie,Zuniga,UNRESOLVED (-1),2025-26,,,,
15092,Matay,Amen-Sherman,UNRESOLVED (-1),2025-26,,,,
15093,Raven,James,UNRESOLVED (-1),2025-26,,,,
15094,Mykaylin,Gutierrez,UNRESOLVED (-1),2025-26,,,,
15095,Ronna,Henry,UNRESOLVED (-1),2025-26,,,,
15100,Annie,Jackson,Chestnut Hill,2025-26,https://griffinathletics.com/sports/womens-basketball/stats/2025-26,,,
15102,Shaima,James,UNRESOLVED (-1),2025-26,,,,
15108,Theresha,Miller,Bowie State,2025-26,https://bsubulldogs.com/sports/womens-basketball/stats/2025-26,,,
15128,Niyah,Johnson,Eastern New Mexico,2025-26,https://goeasternathletics.com/sports/womens-basketball/stats/2025-26,,,
15130,Mackenzie,Burkhart,Newman,2025-26,https://newmanjets.com/sports/womens-basketball/stats/2025-26,,,
15134,Madilyn,Rendall,West Florida,2025-26,https://goargos.com/sports/womens-basketball/stats/2025-26,,,
15139,Elaina,Makris,South Wesleyan,2025-26,https://swuathletics.com/sports/womens-basketball/stats/2025-26,,,
15141,Eyra,Co,UNRESOLVED (-1),2025-26,,,,
15142,Jess,Bickart,UNRESOLVED (-1),2025-26,,,,
15143,Sarah,Santicola,UNRESOLVED (-1),2025-26,,,,
15144,Isabella,Antonacci,UNRESOLVED (-1),2025-26,,,,
15145,Kate,Leach,UNRESOLVED (-1),2025-26,,,,
15146,Ava,Kobus,UNRESOLVED (-1),2025-26,,,,
15147,Bella,Wilson,UNRESOLVED (-1),2025-26,,,,
15148,Ashlan,Price,UNRESOLVED (-1),2025-26,,,,
15151,Felicia,Schoelander,UCF,2025-26,,,,
15152,Meja,Hansel,UCF,2025-26,,,,
15153,Kiarra,Mcelrath,Hampton,2025-26,,,,
15155,Omari,Mitchell,LeMoyne-Owen,2025-26,https://athletics.loc.edu/sports/womens-basketball/stats/2025-26,,,
15158,Bella,Bosch,Indiana (PA),2025-26,https://iupathletics.com/sports/womens-basketball/stats/2025-26,,,
15159,Kamiya,Dambreville,Indiana (PA),2025-26,https://iupathletics.com/sports/womens-basketball/stats/2025-26,,,
15161,Raigan,McCalla,Indiana (PA),2025-26,https://iupathletics.com/sports/womens-basketball/stats/2025-26,,,
15163,Dearia,Page,UNRESOLVED (-1),2025-26,,,,
15164,Jakyiiah,Willis,UNRESOLVED (-1),2025-26,,,,
15165,Mya,Smith,UNRESOLVED (-1),2025-26,,,,
15166,Angelina,Jordan,UNRESOLVED (-1),2025-26,,,,
15167,MeiLani,Patterson,UNRESOLVED (-1),2025-26,,,,
15168,Tynilla,Simpkins,UNRESOLVED (-1),2025-26,,,,
15169,Ariel,Adderton,UNRESOLVED (-1),2025-26,,,,
15170,Janiya,Mitchell,UNRESOLVED (-1),2025-26,,,,
15173,Noel,Warrior,UNRESOLVED (-1),2025-26,,,,
15174,Nala,Louis,UNRESOLVED (-1),2025-26,,,,
15184,Rose,Bone,UNRESOLVED (-1),2025-26,,,,
15198,Jazmine,Flournoy,UNRESOLVED (-1),2025-26,,,,
15216,Alice,Woodward,Southwest Baptist,2025-26,https://www.sbubearcats.com/sports/womens-basketball/stats/2025-26,G,,FR
15218,Keely,Barnard,UNRESOLVED (-1),2025-26,,,,
15219,Addison,Tower,UNRESOLVED (-1),2025-26,,,,
15220,Saige,Grampsas,UNRESOLVED (-1),2025-26,,,,
15221,Mary,Olson,UNRESOLVED (-1),2025-26,,,,
15222,Abby,Wendte,UNRESOLVED (-1),2025-26,,,,
15223,Quinn,Carpenter,UNRESOLVED (-1),2025-26,,,,
15224,Cady,Huffman,UNRESOLVED (-1),2025-26,,,,
15225,Riley,Kerwin,UNRESOLVED (-1),2025-26,,,,
15226,A'Myah,Bankston,UNRESOLVED (-1),2025-26,,,,
15227,Summer,Wieneke,UNRESOLVED (-1),2025-26,,,,
15228,Addison,Schletzbaum,UNRESOLVED (-1),2025-26,,,,
15229,Kate,Harter,UNRESOLVED (-1),2025-26,,,,
15230,Aryaa,Tanner,UNRESOLVED (-1),2025-26,,,,
15231,Jaylee,Levario,UNRESOLVED (-1),2025-26,,,,
15232,Julianna,Walker,UNRESOLVED (-1),2025-26,,,,
15234,Zakiyyah,Muhammad,UNRESOLVED (-1),2025-26,,,,
15235,Joy,Beran,UNRESOLVED (-1),2025-26,,,,
15236,Drasoni,Kyles,UNRESOLVED (-1),2025-26,,,,
15237,Jhanel,Coleman,UNRESOLVED (-1),2025-26,,,,
15238,Dru,Zoucha,UNRESOLVED (-1),2025-26,,,,
15239,Karoline,Ellison,UNRESOLVED (-1),2025-26,,,,
15240,Emma,Russell,UNRESOLVED (-1),2025-26,,,,
15241,Tarryn,Godsey,UNRESOLVED (-1),2025-26,,,,
15242,Danielle,Coyer,UNRESOLVED (-1),2025-26,,,,
15243,Taylee,Wharton,UNRESOLVED (-1),2025-26,,,,
15244,Mailey,Malone,UNRESOLVED (-1),2025-26,,,,
15247,Gosia,Byczkowska,Nebraska Kearney,2025-26,https://lopers.com/sports/womens-basketball/stats/2025-26,,,
15259,Ori,Galloway,UNRESOLVED (-1),2025-26,,,,
15260,Tatyana,Lewis,UNRESOLVED (-1),2025-26,,,,
15261,Ellie,Martin,UNRESOLVED (-1),2025-26,,,,
15262,Hailey,Ripley,UNRESOLVED (-1),2025-26,,,,
15263,Kiera,Littlejohn,UNRESOLVED (-1),2025-26,,,,
15264,Briah,Clarke,UNRESOLVED (-1),2025-26,,,,
15265,Nesha,Oliver,UNRESOLVED (-1),2025-26,,,,
15266,Twig,Barnes,UNRESOLVED (-1),2025-26,,,,
15270,Addison,Holly,UNRESOLVED (-1),2025-26,,,,
15271,Fallon,Taylor,UNRESOLVED (-1),2025-26,,,,
15272,Chloe,Reynolds,UNRESOLVED (-1),2025-26,,,,
15273,Piper,Helle,UNRESOLVED (-1),2025-26,,,,
15274,Emily,Starn,Fairmont State,2025-26,https://fightingfalcons.com/sports/womens-basketball/stats/2025-26,,,
15275,Akasha,Santos,Bloomsburg,2025-26,https://bloomsburgathletics.com/sports/womens-basketball/stats/2025-26,,,
15317,LaKeeyah,Barnes,Anderson (SC),2025-26,https://autrojans.com/sports/womens-basketball/stats/2025-26,,,
15319,Dackjer,Senior Feliz,UNRESOLVED (-1),2025-26,,,,
15322,Kalecia,Holiday,Columbus State,2025-26,https://csucougars.com/sports/womens-basketball/stats/2025-26,,,
15323,L.,Mitchell-Walthall,Columbus State,2025-26,https://csucougars.com/sports/womens-basketball/stats/2025-26,,,
15325,DJ,Dennis-Cassanova,UNRESOLVED (-1),2025-26,,,,
15344,Isabella,Toro,UNRESOLVED (-1),2025-26,,,,
15345,Abeliz,Rodriguez,UNRESOLVED (-1),2025-26,,,,
15346,Jozai,Vazquez,UNRESOLVED (-1),2025-26,,,,
15347,Arianis,Rivera,UNRESOLVED (-1),2025-26,,,,
15348,Franchesca,Torres,UNRESOLVED (-1),2025-26,,,,
15349,Illadian,Vazquez,UNRESOLVED (-1),2025-26,,,,
15350,Gabriela,Figueroa,UNRESOLVED (-1),2025-26,,,,
15351,Bianca,Argunzoni,UNRESOLVED (-1),2025-26,,,,
15352,Carlianis,Nieves,UNRESOLVED (-1),2025-26,,,,
15353,Joneilys,Serrano,UNRESOLVED (-1),2025-26,,,,
15354,Jeyliam,Semidey,UNRESOLVED (-1),2025-26,,,,
15355,Keiliz,Soto,UNRESOLVED (-1),2025-26,,,,
15356,Shairanis,Pena,UNRESOLVED (-1),2025-26,,,,
15365,Bree,Williams,Nova Southeastern,2025-26,https://nsusharks.com/sports/womens-basketball/stats/2025-26,,,
15372,Lillie,Veer,UNRESOLVED (-1),2025-26,,,,
15373,Kaylee,Kauffman,UNRESOLVED (-1),2025-26,,,,
15374,Tayton,Smith,UNRESOLVED (-1),2025-26,,,,
15375,Hailey,Contreras,UNRESOLVED (-1),2025-26,,,,
15376,Adrian,Hazelwood,UNRESOLVED (-1),2025-26,,,,
15377,Miyah,McGee,UNRESOLVED (-1),2025-26,,,,
15378,Kloe,Bowin,UNRESOLVED (-1),2025-26,,,,
15379,Kassidy,Beam,UNRESOLVED (-1),2025-26,,,,
15380,Katelin,Long,UNRESOLVED (-1),2025-26,,,,
15381,Ivy,Preusser,UNRESOLVED (-1),2025-26,,,,
15382,Landry,O'Brien,UNRESOLVED (-1),2025-26,,,,
15383,Brooke,Berlin,UNRESOLVED (-1),2025-26,,,,
15384,Malynn,Beil,UNRESOLVED (-1),2025-26,,,,
15385,Jaelle,Johnson,UNRESOLVED (-1),2025-26,,,,
15386,Jada,Hopson,UNRESOLVED (-1),2025-26,,,,
15387,Ellie,McKellips,UNRESOLVED (-1),2025-26,,,,
15394,Betti,Hamori,Angelo State,2025-26,https://angelosports.com/sports/womens-basketball/stats/2025-26,,,
15399,Kameron,jones,UNRESOLVED (-1),2025-26,,,,
15400,Teanna,Watts,UNRESOLVED (-1),2025-26,,,,
15401,Kiersten,Usher,UNRESOLVED (-1),2025-26,,,,
15402,Courtney,Lowe,UNRESOLVED (-1),2025-26,,,,
15403,Ladaja,Caldwell,UNRESOLVED (-1),2025-26,,,,
15404,Shaniya,Cribbs,UNRESOLVED (-1),2025-26,,,,
15405,DeJaria,Lewis,UNRESOLVED (-1),2025-26,,,,
15406,Ceara,Myers,UNRESOLVED (-1),2025-26,,,,
15407,Beautiful,Curry,UNRESOLVED (-1),2025-26,,,,
15408,Cmaille,Files,UNRESOLVED (-1),2025-26,,,,
15409,Anteresa,Dickson,UNRESOLVED (-1),2025-26,,,,
15410,Ja'Kalynn,McGinnis,UNRESOLVED (-1),2025-26,,,,
15411,Mya,Millner,Fort Valley State,2025-26,https://fvsusports.com/sports/womens-basketball/stats/2025-26,,,
15412,Shannon,Niles,Fort Valley State,2025-26,https://fvsusports.com/sports/womens-basketball/stats/2025-26,,,
